date,price 1146,price 2526,price 3021,price 3443,price 111,price 3544,price 3339,price 3817,price 187,price 1081,price 1053,price 99,price 2044,price 931,price 2563,price 2701,price 314,price 2778,price 3451,price 2142,price 2810,price 2930,price 2556,price 3985,price 2244,price 476,price 3646,price 1300,price 996,price 3841,price 42,price 1290,price 660,price 458,price 455,price 2137,price 3710,price 655,price 2333,price 1030,price 1850,price 3428,price 138,price 367,price 1214,price 1900,price 73,price 2891,price 3525,price 3965
9/17/15,-0.001828575,-0.013306629,-0.009837647,0.01741658,-0.00687405,0.008047105,-0.005213702,-0.021296688,0.011519328,-0.011045956,0.021739087,0.026687637,0.003274051,-0.023390571,0.005594904,-0.003262586,-0.016993985,-0.007832442,-0.004580817,0.012068726,0.003703554,-0.002264707,-0.023988389,0.001878019,-0.008532128,0.009029585,0.008192922,0.00546332,0.018264493,0.00466788,-0.01937132,0.015970492,0.003562397,0.005778112,0.002562908,0.000857809,0.008507631,0.017512705,-0.019999554,-0.002869744,-0.013068777,0.001554374,-0.015822237,-0.014779505,0.008923805,0.010115079,0.018643909,-0.013940614,-0.016603246,0.007248857
9/18/15,0.014847039,0.005867722,-0.012131608,-0.011596168,-0.007120524,0.003771119,0.012495068,-0.003421668,0.000582423,0.005967952,-0.008040007,0.005865581,0.009085729,-0.016013836,-0.019736449,0.008131527,-0.007590776,0.002026723,0.005692379,-0.002531419,0.0080415,0.011329621,-0.000119737,0.015609247,-0.007111339,0.002621772,-0.003544812,0.008441482,-0.015592129,-0.001661338,0.003842733,-0.032293471,-0.014092777,0.011056539,-0.017368076,-0.007259212,0.012279929,0.005990769,-0.003017017,-0.021388415,4.96E-05,0.00405953,0.005151045,-0.015183677,0.007827008,-0.002219488,-0.016746176,0.004238373,0.014444856,0.000129686
9/19/15,-0.004784001,0.027817249,-0.013427162,0.012533195,-0.016591807,-0.004002017,0.004696067,-0.01056386,-0.01753032,-0.00340701,-0.00243467,0.011033566,0.026647216,0.000265531,-0.005327923,0.019837453,-0.015024205,-0.003235493,0.021203715,-0.018673879,-0.006585023,0.002115681,-0.006157683,-0.021019276,0.003957327,-0.031485388,0.005902517,0.008782184,-0.023834028,0.015864996,-0.000173437,-0.014374082,-0.014531146,0.002011765,-0.009844857,-0.00172094,0.022745059,-0.011118511,0.010650162,-0.00194128,-0.015094413,-0.00100707,0.011721779,0.005068224,0.015629397,-0.001355341,0.000372975,-0.009673347,0.008477413,0.001482577
9/20/15,0.007762892,0.03433845,0.016397557,-0.005477985,-0.000207473,-0.017934721,-0.002868099,0.004910715,-0.014887395,0.001461087,0.004551903,0.010756886,0.01206311,0.034270645,0.003859976,-0.000408473,0.001573495,0.002196916,0.026246699,0.008258923,0.008866316,-0.01788798,0.018620213,-0.013531074,-0.024202705,-0.001476486,-0.00501805,0.001064965,-0.005120155,0.011093412,0.013730621,0.007112678,0.012057424,-0.01157727,-0.038680704,0.015751073,0.010872414,-0.017954363,-0.016561828,0.010761217,-0.009905928,0.023719445,0.006920745,-0.013393573,0.026352191,-0.01673169,-0.003840972,0.014919921,-0.00956146,0.003944679
9/21/15,0.004673583,0.001126955,0.002620572,-0.00192585,-0.008595365,0.009861996,0.007088284,0.017707556,-0.029447007,0.000987474,0.001430085,-0.001183517,0.003422392,-0.009693415,0.008142355,-1.74E-06,0.018072307,0.011104952,-0.005062077,0.025199818,0.017146473,0.004651166,0.003740332,0.001167808,0.000836705,0.019811699,-0.004435605,-0.016822797,-0.005429669,0.021020627,0.048799059,-0.017263913,-0.007106378,-0.019769812,0.001258435,0.014538462,-0.00298342,-0.000534786,0.002315859,-0.021714593,0.017068821,0.010594483,0.005338979,0.013765151,-0.018270557,-0.001539976,0.008508078,0.010745984,-0.002368836,0.008112165
9/22/15,0.01900238,-0.001807929,0.02051538,-0.001144235,0.011009385,-0.015789253,0.004636294,-0.024591052,0.019276536,-0.02411115,-0.004235955,-0.006600952,0.015960138,0.01623635,-0.000261109,-0.002197931,0.013045949,0.027180462,0.015727849,-0.019832612,0.017562742,0.016868782,-0.019055232,0.006974565,-0.002409148,0.022548393,-0.008407453,-0.004897941,0.00277411,0.038034823,0.006167572,0.010043092,-0.001863606,-0.00994459,0.023347828,0.013772272,0.011163192,-0.002252246,-0.018457072,0.008086679,-0.002605809,-0.001055367,0.005246424,-0.001457317,-0.017468371,0.013748356,0.000763472,0.020710845,0.01133522,0.004370974
9/23/15,0.002524732,0.01464302,-0.005490309,0.018903068,-0.003446866,0.012178115,-0.004155497,0.004268464,0.028047137,-0.011441226,0.02115237,-0.002276051,-0.014482445,0.02136498,0.005035843,0.007048713,0.004810889,-0.023768507,0.005943875,-0.021681833,-0.016750647,-0.003247218,-0.007149753,-0.025953831,-0.010667943,0.005025572,0.003465138,-0.004853721,-0.003211503,-0.000195405,0.017153314,0.004199313,-0.005837834,0.007871257,-0.009134553,-0.001320031,-0.006243308,0.009649916,0.011725996,0.002431533,-0.016541675,-0.004968856,0.00675112,0.004606907,-0.015030181,0.028556552,0.012311509,0.02323794,0.014339386,-0.000536291
9/24/15,0.002057985,0.000301609,-0.004866908,0.00019485,-0.012738725,-0.020246643,0.003256942,0.00680723,-0.012587086,0.007265477,-0.010597884,-0.003267827,0.007450242,0.002950706,0.010361418,0.005229187,0.018524976,-0.002528122,-0.012430224,0.017557495,0.014009679,0.000672649,-0.003632813,-0.002378509,-0.015434804,0.005778363,-0.002296257,-0.014322214,-0.009883079,-0.019679598,-0.003492243,-0.002191018,-0.008638696,-0.002787337,-0.003973319,-0.002631265,0.00104336,0.016345165,-7.66E-05,-0.000688842,0.016417886,0.000946365,-0.029341968,0.01843844,-0.013512644,0.001884602,-0.007614373,0.011955981,0.006307227,-0.001311605
9/25/15,-0.007502879,0.004871572,-0.000207837,-0.020264666,-0.01680924,-0.01087707,0.004554212,0.017763539,0.013755993,0.00493441,-0.017605688,0.028280246,-0.000203246,-0.004170725,-0.00421128,-0.010969036,0.005749485,0.002327672,-0.004121263,-0.005782482,-0.002331919,0.022294009,0.007686497,0.001153391,0.005242215,0.000824054,0.001332619,0.002049662,0.003343307,-0.005770672,-0.018508278,-0.018295622,-0.002966027,-0.010008852,0.025723086,-0.004932908,0.018848631,0.000229486,0.023857944,-0.004521228,0.014671728,0.006799451,0.000803719,0.01424135,0.013441921,-0.01108369,0.012991251,-0.006021915,-0.002418223,-0.021839131
9/26/15,-0.027305564,-0.01448985,-0.017320786,0.005504435,-0.001536154,0.008327957,0.01478932,0.015441747,0.019129313,0.00710762,0.024844163,0.000659542,-0.006882295,-0.004878173,0.004428531,0.001482523,0.016678214,0.015603773,0.013497144,0.006581069,-0.014745282,0.005156682,0.006037061,-0.002516727,0.008913786,0.011564621,0.005305037,0.012660224,0.004785793,-0.016597037,-0.00249095,-0.017622314,0.01564454,0.005954454,-0.007307816,0.00369472,-0.021451859,-0.000194321,0.011285137,-0.012337744,-0.013152866,0.012053206,0.025413383,0.009314393,0.008793958,0.005763281,0.016505813,-0.011684026,0.000138076,0.002334958
9/27/15,0.003770768,0.022136596,0.00172208,-0.007143404,-0.010152873,0.002492614,0.002641458,-0.004775313,-0.002466259,0.005549823,-0.001975278,0.003576169,-0.007512642,0.004667301,-0.000261734,0.000688897,0.025447983,0.010121465,0.014062647,0.00619249,-0.016170432,-0.012118383,-0.006038708,0.026318269,-0.013648571,-0.007659176,0.00940794,0.024054879,0.023780131,-0.01260469,0.003481739,0.010968805,0.005030852,-0.002436254,0.00076426,-0.001950991,-0.022353395,-0.000951401,-0.015644678,0.005708251,0.004331997,-0.010592377,0.005406024,0.005822104,-0.007076237,-0.003723055,-0.007999519,-0.019333568,0.013819105,0.015753035
9/28/15,-0.014326299,0.025538597,0.017650396,-0.019099438,0.029226683,-0.020074617,0.000154454,-0.002426108,0.004749188,0.021207291,-0.011760555,-0.007743609,0.005473055,0.005437523,-0.015101189,-0.006008125,0.009820018,0.014809788,0.003274961,-0.000139729,-0.009660802,0.008281132,-0.008231674,-0.000731174,-0.005801991,-0.005544858,-0.001620421,0.005617425,0.009218059,-0.017068515,-0.004732898,-0.009728574,0.012863391,0.001521105,0.00028135,-0.010408957,0.011913991,0.013708343,-0.0164174,-0.007675992,-0.00589933,-0.01504973,0.001662602,-0.000796894,-0.014761277,-0.001117954,0.00120662,-0.021303781,0.016972726,-0.002218105
9/29/15,-0.013987964,-0.000276399,-0.001681741,0.006701358,-0.00877295,0.00029699,0.013852994,0.018479443,0.001285912,0.0082292,-0.000595433,-0.012422016,-0.002335237,0.010528658,0.000211385,0.019558846,-0.005152083,-0.008143048,0.002469192,0.007164092,0.005598773,-0.026669864,0.019610793,-0.000635823,0.004409955,0.000822218,0.00041209,-0.023141004,0.012340987,0.00193039,0.001857728,-0.00473915,-0.007932468,0.002279641,-0.0055007,0.004033022,0.001846617,-0.002962132,-0.002519191,-0.004491899,-0.018872089,-0.01256765,-0.006912659,0.015132483,-0.004255465,-0.005354271,0.002459286,-0.01245878,-0.000711215,-0.018619501
9/30/15,0.002128023,0.017994718,0.000648387,-0.020981813,0.003140245,0.004554675,-0.02759946,0.002064026,-0.011417738,-0.005618941,0.010751707,-0.003367585,-0.002752003,-0.003319338,0.004765408,0.005059301,-0.003713541,0.001441874,-0.012504315,-0.030534452,0.000603214,-0.000734515,0.007214654,0.005905746,0.009146039,-0.020641344,-0.002518797,0.007429806,0.02103614,-0.00984158,-0.010958651,-0.009302617,0.003260705,0.007762742,-0.016394041,-0.015319636,-0.000454486,0.006864387,0.00894674,-0.014920145,0.019211962,-0.001698663,0.00870808,0.007897462,0.02221156,-0.007089724,0.017215127,-0.003308103,0.013767069,-0.021752355
10/1/15,0.008777788,-0.007049515,-0.004564302,-0.009339545,0.02722863,-0.02998727,-0.010448711,-0.00902693,0.007392077,-0.022817554,-0.004298462,0.016855064,0.017445326,-0.002589574,-0.000923966,-0.015014791,0.008582666,0.001294145,0.000657267,-0.004578343,-0.012501764,0.007887738,-0.008466326,0.013916038,-0.02258952,-0.01004078,-0.010890569,-0.009619551,0.003226895,0.006310605,0.003455707,0.011583713,0.002906747,-0.009185253,0.005234272,0.002759397,-0.013567428,-0.007478465,0.004880986,0.027901182,-0.022481369,0.014660678,-0.01574349,-0.000630776,0.01707477,0.023402268,0.024618978,0.005188629,-0.009745411,0.02684756
10/2/15,0.004136791,0.007141817,-0.012071755,-0.000226071,0.00133372,-0.012565364,-0.022690261,-0.026823263,-0.013551269,-0.013426821,-0.006055608,0.013357788,-0.013136362,0.002983645,-0.001520737,-0.000119501,0.037456741,-0.010666366,0.000638833,-0.016244027,-0.010822826,0.016359517,0.015265104,-0.016377286,0.004257281,0.01723907,0.002227943,0.024262529,0.013262937,-0.007908956,-0.009372779,0.003850107,-1.67E-05,0.011566417,-0.025879157,-0.005303647,-0.01132842,-0.017903987,0.002241707,0.007443127,-0.012913896,0.000358098,0.004545657,-0.011554417,0.001844497,-0.015910199,-0.019738675,0.011868085,0.003524826,0.020533508
10/3/15,0.017322098,0.001039349,-0.000369183,0.005083363,8.79E-06,0.020648472,0.003693142,0.009603004,0.007691962,-0.000447756,0.000266666,0.00261488,0.016523379,0.00775806,0.016857207,-0.001104829,-0.032359629,-0.011559456,0.012749626,0.00011986,-0.012654648,-0.001361302,-0.030311389,0.028118644,0.004599317,0.014549535,0.012057214,0.006573516,-0.014829019,-0.002314019,0.001198391,0.037372959,-0.002859101,-0.030771945,-0.004009815,-0.018263135,-0.000872718,-0.012189556,0.006919136,0.002279913,-0.013030395,-0.0034175,-0.020435753,0.00690122,0.002412511,0.007415695,-0.020715213,-0.020241623,0.0145956,0.012032121
10/4/15,0.007181412,-0.0009094,-0.012159554,-0.01447949,-0.003117344,0.002895211,-0.012526359,-0.011933026,-0.00798268,-0.000598012,-0.018690658,0.002049226,-0.004825393,-0.003595403,-0.00267643,-0.006916279,-0.005944858,0.012330525,0.003344194,0.015006576,-0.00722427,-0.006924142,-0.019677463,0.01876078,-0.020188008,-0.006251556,-0.038644316,-0.004982079,-0.001541872,-0.003499883,-0.006893063,0.018770077,-0.000270094,0.01256976,-0.005610701,0.000526843,0.00579015,-0.020069448,0.013408611,-0.002470576,-0.026192484,0.012994534,-0.015260623,0.005567181,-0.009330031,0.001675116,0.008584104,-0.021888429,0.000778678,-0.005995323
10/5/15,0.015623617,-0.032506629,0.008567789,-0.00622443,0.010501705,-0.029537037,-0.005620129,-0.005254705,-0.001915346,0.021834596,-0.019697368,-0.001456665,-0.018001166,-0.001603173,-0.005234122,-0.02344688,0.001553339,0.003740523,-0.018515029,0.00454077,-0.020682782,-0.014026797,-0.002787136,0.00253351,-0.002155999,0.053395983,-0.021660103,-0.030005889,0.004501497,0.007316246,-0.006376403,0.013401213,-0.005235697,0.025046749,0.013058562,0.007410689,-0.020697822,0.001597652,-0.010431341,-0.020075591,0.013615269,0.00903497,0.016308949,-0.015400217,-0.022649859,0.004009244,-0.012567744,-0.003749553,-0.014882002,0.001239338
10/6/15,-0.028540298,0.02839909,0.003047921,0.001250439,0.004434628,0.000105805,0.009692519,0.002214317,-0.002151893,0.012584656,0.016229487,-0.017781048,-0.01827807,-0.01628366,-0.031564443,0.007415644,0.004526549,0.017747642,-0.018639154,-0.011052842,0.005756555,0.022952992,-0.009471947,-0.025279533,0.011924559,-0.005941986,0.005715799,-0.020176551,-0.007729613,-0.008904712,-0.002485689,0.028600796,0.011781493,-0.027677516,0.016735822,0.009117859,0.01016913,-0.015662318,0.009579879,0.019914559,-0.028582666,-0.016741316,-0.016709748,0.007084639,-0.014735563,0.007954915,-0.001749094,0.005302503,-0.008426569,0.032348242
10/7/15,-0.021088582,-0.004505755,0.007863595,0.0021784,0.016650435,0.017134024,0.006241333,0.004139544,-0.015994546,-0.017259062,-0.016727582,-7.50E-05,-0.019268735,0.01403193,0.016850912,-0.00655399,-0.02890096,-0.010534502,0.019734714,0.006225659,0.025528866,0.004619033,-0.008693533,-0.004402043,0.011147841,-0.00552541,0.001583612,0.042961692,-0.011490748,0.009811145,0.005756001,-0.000900424,0.004978719,-0.019279351,0.013188436,0.007868649,0.006043083,-0.013574175,0.003274414,-0.026089747,-0.007162832,-0.017525927,0.013977858,-0.016338523,0.00607312,0.00369426,0.009526456,-0.006403156,-0.015236881,0.013932764
10/8/15,-0.010956966,-0.002984463,0.001078038,0.007792557,-0.010579624,0.005971395,0.01558022,-0.005338806,0.006708503,0.020793006,0.004828709,-0.010756712,0.000687222,0.000579833,-0.010971937,-0.004564869,0.007520874,0.003443897,-0.007956846,0.026244932,-0.016923319,-0.008688748,0.008815572,0.014880342,0.006067243,0.023117039,-0.001973541,0.000164639,0.003169942,-0.003156509,0.00385977,-0.000830336,0.002529844,0.003843482,0.000604233,-0.011895008,0.007617084,0.00539798,0.001601097,-0.007275082,0.047045458,-0.010436479,-0.016629749,-0.010380353,-0.00661846,-0.031172945,0.002787306,-0.015649175,0.007324812,0.003739951
10/9/15,0.03746178,-0.01380484,-0.017189999,0.024397672,0.005360211,0.000620855,0.024910717,-0.001353786,-0.004291126,0.014725166,-0.005849536,0.017556392,-0.012717424,0.005548589,-0.01101711,0.016029931,-0.015759963,-0.026970372,0.014517055,0.004145519,-0.003598961,-0.001668582,0.000997529,-0.009774188,-0.004876212,-0.012551552,-0.01925642,0.004961871,-0.002655502,-0.025330879,-0.008862833,-0.014169335,-0.005704066,-0.012896956,-0.005366809,-0.004835285,-0.003199308,0.013019052,-0.003946447,0.008846108,0.000455106,0.00250554,-0.033384977,-0.010439461,0.004478103,0.000947443,0.004524046,-0.011522782,0.004315032,0.014442178
