,price 217,price 2563,price 1548,price 352,price 3318,price 2934,price 2771,price 198,price 2081,price 701,price 2549,price 1581,price 1685,price 2455,price 891,price 2436,price 3038,price 385,price 1027,price 754,price 2177,price 2792,price 3062,price 3565,price 394,price 3469,price 1587,price 3349,price 2534,price 698,price 2252,price 1657,price 2529,price 3409,price 3655,price 487,price 3878,price 2987,price 3802,price 2467,price 1817,price 459,price 222,price 3421,price 3927,price 2373,price 2420,price 243,price 1048,price 595
10,0.000263308702443935,0.00157881299039132,0.0012780353574521417,0.004106313612664606,-0.0026321971415245223,0.0014037879932892092,0.0035862349146435104,0.0023636087985031786,0.001575780584623179,-0.007492993122961653,-0.005956229153889517,0.002117827578785871,0.0006827976559573578,0.00304999236966732,7.342115053112866e-05,-0.003622510816495804,0.0018493228165196139,0.0028180260699839335,0.007173481601037018,-0.0006097640149829722,-0.003279967967949884,0.0053412120103864275,-0.0009230300197239381,-0.000478024333101234,-0.0005206286307474649,-0.00387103445813281,-0.014033781713534987,0.0029866491791641237,0.0004034020315406995,-0.003048804103810771,0.005601992535796464,0.0014923392137863461,0.00651142225343224,0.004426468901971508,0.0021163583317017776,-0.0016506235023174885,-0.0013012735385637929,0.0010293960191802608,0.0007801724028289297,-0.004218919168983009,0.0005833267682098259,-0.0004193660829485871,0.0027295130950975273,-0.0017576087658169456,-0.002595339434079159,0.0027368300815990526,0.007337174289890627,0.0011042537253692461,-0.005475835210448582,0.0007141052259681653
11,-0.0003363148532188014,0.002142539975358571,0.0023557825129429623,0.0015867694712741293,0.0013962664214182906,0.00114448286663458,0.0009073117030396385,0.0004236109263050802,-0.003559838527239723,0.00037701748009997074,-0.003649561929049535,-0.0012693716453572414,0.004119410758565668,-0.0007487135933015823,0.006012698845520886,-0.00792518227822215,-0.0017666326196482103,0.0024147473452805794,-0.004294315830200075,0.003259232568793497,-0.0005834922580606563,5.61015686925871e-05,-0.002390793898126955,0.0007050007792358411,0.004432124945088132,0.0051581255241098046,0.0098636551109857,-0.0005457850597565139,-0.0025493981390196847,0.00618944614884929,0.0031692439407058006,0.0022542477979601997,-0.001991608816100956,-0.0025853490924816966,0.0042450336922145475,-0.0042837911219198235,-0.0018807416844108759,0.004334611763814047,0.007583053909061368,0.00020092951960205604,-0.002751198080095213,0.0007085027626411954,-0.000714968511819645,0.0009652449408557573,0.001989386304158261,0.00028336500200190737,0.005078920691825407,-0.0015127302938147409,0.0017481056512710213,-0.0030554616535049856
12,0.000966950872654577,0.0017275055111058274,-0.006195411241462401,0.007697655571997527,-0.010967741701401088,-0.00234934048102802,0.0068887979555767535,-0.001479320939722452,-0.0026448238638427744,-0.0008240033779061058,-0.005574218919879151,0.0011989438653043378,-0.001979843412806148,-3.618162843018204e-05,0.004369059755397474,0.003663210593555148,0.00047634465902252933,-0.0005126755635841131,0.006329976582366759,-0.0026875790828918417,0.0013758424854958663,-0.0044444850307610445,0.0019117522230925974,-0.004699633616068773,-0.005505498755528854,0.0006469985894884423,0.004775634917002459,0.013393200165683584,0.002786522133606994,-9.439854488912435e-06,-0.0012782886817171834,0.0037164496077990235,0.002992843903079108,-0.0030243003298027547,-0.002452883066734882,0.00445454960926192,0.003361979852095173,-0.0035082775350020693,0.0010948799382998757,0.0007942905482460409,-0.002372068521188755,-0.0022009264045513882,0.004867967311795081,0.004780783720927437,-0.0006446700532985627,-0.000495967103740718,-0.00691425495470522,-0.0015804306134978698,-0.002283835207117395,-0.002494319696655711
13,-0.0025382534819955237,-0.00195932891747533,0.006400045104046277,0.004044041995791915,0.00022026940804517218,0.0025655722204021452,-0.003977631145910016,0.0019815095131242933,-0.0031092161239453806,-0.005520752683912614,0.0011785238736383625,0.001585205917022249,-0.004251076085602396,0.0032654522896729617,-1.0026233514934855e-05,0.0050128445677268315,0.013697964641315443,0.001693615361911971,-0.004014693596874693,-0.00853633728537293,-0.00387714956158248,0.00605589577435897,0.007470683279964335,-0.0034316829458743664,0.0006534159841570548,-0.005406498734040118,-0.007944009634535615,0.0033660764251559647,0.001947915894803198,0.006312117118582003,-0.005095219715099429,0.0034878211367024713,0.007943307918646546,-0.0008093871718755911,-0.0030739916807288425,-0.00138881545133736,-0.005619677529127475,0.009769851198701942,-0.00447496498255701,-0.005856570172071242,-0.007169606098923024,0.006504198069128007,-0.00660819236937483,-0.007012319754707725,0.002153457788804735,0.0024729495590176333,0.004499175654176816,0.0013829695724218941,-0.00848078752179842,0.003553983817839898
14,0.002073898199923472,0.0015739513273156913,-0.005572358077175923,-0.0029733740920707768,6.932983978825708e-05,-0.004360558049387955,-0.0010532670959628489,-0.0013251307454027932,0.0029271338401852844,0.0050037318508048935,-0.0022014958248093284,-0.005236220921190771,0.0019349346015973994,-0.0028322518741949573,-0.0012049805807745602,-0.0008857509779323468,-0.0031657201846360477,-0.0036492737497013563,0.0004421923891726244,-0.0026927713713916237,0.002544783713441116,0.004485028796560465,0.003316675641457377,-0.0057045339359307985,0.012047947623804399,0.002549190758808806,0.006481511758009692,-0.011251745914812098,-0.004509545427331299,-0.0002862832271983453,-0.0016679913299104709,0.0011169346701478738,0.004669420094855143,0.0012427450997336941,0.003687797396609747,-0.001968588461872139,0.003319899362191032,0.009999843562840902,0.006074180988256594,0.0013028523148422631,0.001909661526914242,-0.013864622390065898,0.003044742446100395,0.006349242148982366,-0.004512860975424552,0.002122449413730194,-0.0068859450039091535,0.00040882851380219157,-0.000437783739443531,0.004474462160916523
15,-0.0028046186544630303,0.0055292107123665135,0.0016043987624501884,0.0025796040591100676,0.0009758935085306271,0.004855483321899626,-0.003291367641373088,0.008972615613522816,-0.00078006058576154,0.004755900792665814,0.00233123034468777,-0.007995061088973347,0.0041563157262134495,0.002405267414374055,0.0027367415827922845,0.00619203894300747,-0.0023455459349768968,0.00030940259899926297,-0.0024395896340560362,0.002352105042878824,0.004700127402470711,-0.0029525624119130485,0.006254309783900181,0.004559515235071993,0.0014170280406302404,-0.002579255468473437,0.0016809291821553464,0.00788378821848551,-0.0018044905708836537,0.0002897309751608279,0.0017628166489008165,0.0010589220065831113,-0.0004867497352724733,0.004261164953419221,0.0058252855401083395,-0.0033632748781765795,-0.006781757573848497,-0.0037520568505078258,0.0010423596821371923,-0.00015408279217227813,0.005221635754001022,-0.0030203283397324692,-0.0012887719123211912,0.0010647427280226162,-0.004487547332393028,-0.002344140359447625,-0.0011518727201357856,0.005146857031387675,-0.0018339298347585754,0.0036235815348793343
16,0.0011574503633032791,-0.002313606547900866,-0.007168421322822218,-0.002803399821242963,-0.003842186353242636,0.005954590461228692,-0.00260040548185541,0.0003575463417208443,0.0030695922047663726,0.00616528054094666,0.010686645644277813,0.001953084488253922,0.002834593245896598,-0.009288558088102623,0.002008306686461559,-0.005265146105663475,0.003400769451878671,-0.004608000842126461,-0.0038732097670713815,0.0015346353927052194,0.00282581332769626,-0.013711836332655398,-0.0023312494665273078,0.0004755286193708144,-0.0012874446048851355,-0.0005431907486523885,-0.005739341631682999,0.0011591975760090478,-0.00022141976929422217,0.007975748685257099,-0.0008512689372867734,-0.0034255063329778498,0.012628244697449782,0.004867921225447209,0.00027122797559937735,-0.001569162801968457,0.011488751851816885,0.007341769526394431,-0.0005114930216702824,0.0017451937089088404,0.000285064571482292,0.008479752959716291,0.005766937266067645,0.0004937131539734088,-1.95011897735883e-05,0.0009543415890477759,3.764601927420522e-05,0.0038375241388629803,-0.0018610103902593367,-0.005110844117724464
17,-0.0031573120504327997,-0.00010082475951707843,0.0016075799899006747,0.006358797298675436,0.0020128540511186233,0.0012847202895174307,-0.00019213482239208374,0.0034779489300684825,-0.002178185939874562,0.0031391232534165856,-0.002622475374909994,0.0059896127140402775,0.007737162174988891,0.0018550736098291807,-0.0023481777531136035,-0.0011857357725711245,-0.0033669753475891627,0.0022969185308214335,0.009824480735874991,-0.008198112337033091,0.002929622797340435,0.011297359163198557,0.014473160479194901,0.0008754566198521134,-0.003781370167809393,-0.013896809170061832,0.0060561747295581544,-0.004444706345057978,-0.009072093510509313,0.002018662382876238,-0.0011410578077123185,0.0021470480585415786,-0.001490772639494361,0.010545272280077993,0.0006955468383865404,0.0017185260879398513,-0.0034133934884105605,-0.01520882345827908,-0.011360068282765036,0.0030346096854252406,0.006491376584073329,-0.0008950947063971869,-0.000505886667365131,-0.004653856260965676,-0.009470145186972903,0.0007522840420456234,0.00969407269522599,-0.004953933570645341,0.007393382914751467,0.0018069532590951481
18,-0.0013757880945025093,-0.0001624857213911897,-0.002224961550066501,0.009831905698545404,-0.004827481365189194,-0.0016312229629449147,-0.0021521731986256583,-0.0006621144215937149,-0.0041646447011707746,-0.00599863131281916,0.0022953620372061193,0.00965156362126208,-0.001479790296002676,-0.007232918292572478,-0.0036579875890574132,-0.006745984815633847,-0.0070725400884036425,-0.002602888192050333,0.0008218314871402439,-0.00016288389576175105,-0.0002345600411514999,0.0049416365886051335,0.00784185310292757,0.0031409543674508207,-0.003670336625787121,-0.010205827794475372,0.0021476536632196036,0.0006373374332376375,1.3096016026119484e-05,-0.0013300332128815514,0.001534578216331775,9.914928198214343e-05,0.004707766400095703,-0.005817983397777928,0.003146687740764548,-0.002596820892245411,0.0010234482929464305,0.003454820169930888,-0.0007205656729404624,-0.0017340525601126618,-0.008686574862407858,0.012303538913588506,-0.008291275382616904,-0.002211739408880273,0.0008747338408986708,-0.0010556077708895114,0.008508604796494401,-0.003629275441405561,-0.0016636009769653661,-0.0036847389856796094
19,-0.002241938588273878,0.0059094026091102226,0.002705569791994581,-0.003186038658735349,-0.0070805912337730936,-0.0012588604210103025,0.0012574803453991286,-0.006600741805720591,0.002460930521338984,-0.0037409753299759117,0.0004912845872636367,0.001959574409968004,0.010775534867284171,0.002387740939981734,0.010824580742328201,-0.004564250302787358,-0.00038442548309247697,0.0009281829367650149,-0.016994430002736136,0.005817409922062734,0.003792888618213806,0.011365994724529389,-0.0072623429391826515,0.0012818852300504231,-0.0024043421909679687,0.005550991078238379,-0.0036921707720264174,0.006062501417294467,-0.0025556134836353973,0.0035852205671408973,0.0016256988913842703,0.000581649433548829,0.000896622931860858,-0.003016468612416247,-0.004021047614908714,3.083327694329847e-05,-0.00012684087203672796,0.002977540827325422,0.006849040204208691,-0.008486876015312613,0.011593993065070933,0.007787688917756166,-0.0023667017374744744,-0.0005828252806496247,0.008319541614960131,0.0003162112833897198,0.00038464833224115,-0.005170124596550157,0.005963103308486095,-0.0026844423438483725
20,0.0027900274814186793,0.0009001713284070079,-0.01079931632791831,-0.006002357416496459,-0.006104954437335318,-0.0022781667386995923,-0.0031451440267683335,-0.018027432309517456,0.004572073177541716,0.0004608940660245322,0.004879060255292476,0.0035102093887345227,0.0029537925229648236,-0.0005213981223439233,-0.005508465922097269,-0.00235194579414477,0.008512123595124798,0.0006630751357808338,-0.010088946392858752,-0.008706227778998465,0.004615776604369909,-0.006102942881996047,0.0006940202881033112,0.004332870959235487,-0.004933653148715886,0.004139925345384329,0.006846645240003334,-0.007024742340644294,-0.005884651831479837,0.014040771696623457,0.00010021404956818426,0.0009509073023232026,-0.009046788505693645,-0.006076222129919957,-0.006019800616001281,-0.0008053769541513069,0.001769244581779952,-0.00043054290729776845,0.009110576627149654,0.00531196129157439,-0.0097392184768684,0.004012258427962059,-0.005106491826041548,-0.002801785733547398,0.004366086856481052,0.006497929625405056,-0.00999658108661343,0.00028237635588913385,0.0026223535027108296,-0.004310059037456126
21,0.00010143879642849774,0.001288714094447176,-0.0017672112442855877,-0.0018260579122027763,-0.008506484589424889,0.00548229357301872,-0.009608452617782558,-0.002117814338021908,0.008100490066711673,0.006243432815930207,0.003084646577172899,0.0042926747244564165,-0.007771296077580319,0.0034178364480481715,0.002638388711673161,0.004677063063487597,-0.0006250398750917212,-0.0028829053894957627,0.01670543045165361,-0.005234660142807335,0.0026897942768273975,0.0010701246839917578,-0.004805690507871161,-0.008355868379037748,0.0009187344538543463,-0.007193843312010307,-0.00401460182909443,-0.00670247595579598,0.004746880162853931,0.004926124111712108,0.0004404044336895353,2.2089475747790567e-05,-0.007770209443606699,-0.007485567638327625,0.002978997611731378,-0.0005615652023432872,-0.005777181720547351,0.002190128128330856,-0.0018067031052532952,-0.009558925138084293,0.0008522214308558947,0.00916530144913278,-0.007384808630744046,0.006230883316027862,-0.0005616798211478851,0.003190158839920116,-0.001859674362264405,0.007755845795429449,0.019280536561983926,-0.003423800592694493
22,0.004746564312128195,-5.4364165585126445e-05,-0.0008392280873017682,0.0007914790808741742,0.0005461130593744316,-0.006188211592745893,0.0004338118884770928,0.0013812743866187898,0.0015274349232109513,0.0076027412661839175,0.0058173088560827,-0.013731954564018267,-0.0027780326196912794,0.0028198651977714147,0.005388615836408778,0.0039423851042556515,0.007507040075229762,-0.009332495173847996,-0.010319649978461073,0.004096618343757766,0.0004542176262325855,-0.00548671296472973,0.007285644318306806,0.005240625955868282,-0.004632157343441165,-0.009277818205281707,-0.0021013787561674335,-0.0002731294175796582,0.0012206807145055945,-0.0016222297043860206,-0.0009622171633057689,-0.0034271843921672086,0.004494502985607924,0.00038858684064674423,0.0006884987972865492,-0.001274067988185862,-0.003044402783391243,-0.003516851456408287,-0.006053805762673969,-0.007545319273785277,-0.007879859143880365,-0.0019430030769672015,-0.004801472176566227,0.0033347050621833517,0.010001387812828272,-0.0036224722722146396,-0.0009498143771058447,0.0008379514509652897,0.009910620389610401,-0.0010587676850656613
23,0.003227430550645928,-0.0003602221375753616,-0.00558120356313727,0.001750611235876483,0.009215104358399033,-0.0002465774820346311,0.00933661337955637,0.00879573648088169,-0.0016846059718195745,0.001600577370231671,-0.0013065333338857755,0.009693539624262676,-0.004278910172047056,0.011402758694278795,0.004802632174828481,0.0043009132389627445,0.0016012284626299943,-0.010542707794537661,-0.012330384942294098,-0.0014672287074770686,0.004791258522133581,0.0008175867519036356,-0.0008002565949460455,0.001008082184940625,-0.004149107066121401,-0.001663101541220465,-0.010221228602196649,-0.0023080051788722114,0.011051467863696353,0.005364302687445307,0.01191021946846651,0.0021805947023265156,0.01080199741568469,-0.0010545946933037372,-0.0019639707285610654,-0.011873634481122709,-0.00026990197159593464,-0.004163993237746032,-0.008806754814762799,0.005767751135685539,-0.0047136648228130506,-0.006681393541507924,0.009586989188533082,0.006098957619390036,-0.006341728614502268,0.002352252464622937,-0.013545795498517267,-4.578606773551727e-05,0.009666408286877804,9.689038955525985e-05
24,-0.003900294752460812,-0.0008779793802082996,0.0029433486058369086,-0.004249699204954498,0.009187248121228524,0.00039038951833502263,0.010440115143014548,-0.003666386472010626,-0.0012467039670203757,0.001118050586049937,0.012682997404318318,0.009172568262220644,0.009410277797361557,-0.004031472527918815,0.0006520993449551264,0.0045597869863937416,0.011132167139671516,-0.001707424518760643,-0.009648861258593064,-0.004802120726000189,0.00962750595096598,0.004104256752935152,-0.004014756419489703,-0.0025450634247936228,0.015665344687751517,0.0027876929327004855,-0.007402133809246612,-0.0028899502966127383,0.009268431747144127,-0.00034961933766104297,-0.003172415968362,0.00443887722310434,0.005783925035233593,0.011858033384742457,0.005355823239932192,-0.003290218254979758,-0.002509861470662795,-0.002189748837392184,0.009839869962347413,0.003219252222417289,0.0015624768108840304,-0.003090676792318162,-4.672997349932994e-05,0.0009670657697601512,0.006026701748961511,-0.0065309768344261965,-0.00012429969881980467,-0.0012857656404899613,0.0064403127078406395,-0.0069405613433910435
25,0.0002553013182562425,0.004077928048573357,0.005186447805399814,-0.005849644899919648,-0.004333980096411109,-0.009654860356583373,-0.003167059080980646,0.001589700395064388,-0.0020178538399349775,0.00891130499935182,-0.0008071938848778497,0.0075602946238231454,-0.0010454761036451294,-0.0053601759856897295,-0.0021287419760261535,-0.0002809639410185018,-0.002173839509605213,-0.002867180913487521,0.0010675390750646758,-0.0006682333289654974,0.013331546907296793,0.0016014023760893596,0.004050312216518885,-0.0039266826399113166,0.010824074905941325,-0.0065294290530506895,-0.00575613816919823,-0.007697092276080504,-0.0010269383668348442,-0.007973870312889559,0.003477727214212142,-0.0016950691930278186,0.0008678073873666886,-0.003874262209479108,-0.001262316354081375,-0.004639023564230712,0.004481973011130323,-0.0032317616079655053,0.00754803173846112,-0.0005488212341422328,-0.0007423808781392538,0.015619238179966827,0.0002491367623029434,0.00044545853774606597,0.0010251202512284968,0.009240545360227078,0.008695871164189295,0.0052250285115241985,-0.0064347706416547105,-0.014997150291059861
